"year","pref","ku","kun","wl","rank","nocand","seito","j_name","gender","name","previous","age","exp","status","vote","voteshare","eligible","turnout","seshu_dummy","jiban_seshu","nojiban_seshu"
2021,"山口","yamaguchi",4,0,3,3,"無所","大野頼子","female","ONO, YORIKO",0,47,NA,0,15836,13.73,244858,48.64,NA,NA,NA
2021,"山梨","yamanashi",1,1,1,3,"自民","中谷真一","male","NAKATANI, SHINICHI",3,45,NA,1,125325,50.46,424441,59.49,NA,NA,NA
2021,"山梨","yamanashi",1,2,2,3,"立憲","中島克仁","male","NAKJIMA, KATSUHITO",3,54,NA,1,118223,47.6,424441,59.49,NA,NA,NA
2021,"山梨","yamanashi",1,0,3,3,"Ｎ党","辺見信介","male","HENMI, NOBUYUKI",0,57,NA,0,4826,1.94,424441,59.49,NA,NA,NA
2021,"山梨","yamanashi",2,1,1,3,"自民","堀内詔子","female","HORIUCHI, SHOKO",3,56,NA,1,109036,67.93,262259,62.31,1,"義父＝堀内光雄（衆院議員）",NA
2021,"山梨","yamanashi",2,0,2,3,"立憲","市来伴子","female","ICHIKI, BANKO",0,44,NA,0,44441,27.69,262259,62.31,NA,NA,NA
2021,"山梨","yamanashi",2,0,3,3,"共産","大久保令子","female","OKUBO, REIKO",0,71,NA,0,7027,4.38,262259,62.31,NA,NA,NA
2021,"滋賀","shiga",1,1,1,3,"自民","大岡敏孝","male","OOKA, TOSHITAKA",3,49,NA,1,97482,52.22,324354,58.9,NA,NA,NA
2021,"滋賀","shiga",1,2,2,3,"国民","斎藤アレックス","male","SAITO, ALEX",0,36,NA,0,84106,45.05,324354,58.9,NA,NA,NA
2021,"滋賀","shiga",1,0,3,3,"Ｎ党","日高千穂","female","HIDAKA, CHIHO",0,42,NA,0,5092,2.73,324354,58.9,NA,NA,NA
2021,"滋賀","shiga",2,1,1,2,"自民","上野賢一郎","male","UENO KENICHIRO",4,56,NA,1,83502,56.57,263110,56.93,NA,NA,NA
2021,"滋賀","shiga",2,0,2,2,"立憲","田島一成","male","TAJIMA, ISSEI",4,59,NA,2,64119,43.43,263110,56.93,NA,NA,NA
2021,"滋賀","shiga",3,1,1,4,"自民","武村展英","male","TAKEMURA, NORIHIDE",3,49,NA,1,81888,52.79,274521,57.43,NA,NA,NA
2021,"滋賀","shiga",3,0,2,4,"維新","直山仁","male","NAOYAMA, HITOSHI",0,49,NA,0,41593,26.81,274521,57.43,NA,NA,NA
2021,"滋賀","shiga",3,0,3,4,"共産","佐藤耕平","male","SATO, KOHEI",0,39,NA,0,20423,13.17,274521,57.43,NA,NA,NA
2021,"滋賀","shiga",3,0,4,4,"れい","高井崇志","male","TAKAI, TAKASHI",3,52,NA,1,11227,7.24,274521,57.43,NA,NA,NA
2021,"滋賀","shiga",4,1,1,2,"自民","小寺裕雄","male","KOTERA, HIRO",1,61,NA,1,86762,54.61,291102,55.83,NA,NA,NA
2021,"滋賀","shiga",4,2,2,2,"立憲","徳永久志","male","TOKUNAGA, HISASHI",0,58,NA,0,72116,45.39,291102,55.83,NA,NA,NA
2021,"鹿児島","kagoshima",1,1,1,2,"自民","宮路拓馬","male","MIYAJI, TAKUMA",2,41,NA,1,101251,53.15,358070,54.1,NA,NA,NA
2021,"鹿児島","kagoshima",1,0,2,2,"立憲","川内博史","male","KAWAUCHI, HIROSHI",6,59,NA,1,89232,46.85,358070,54.1,NA,NA,NA
2021,"鹿児島","kagoshima",2,1,1,3,"無所","三反園訓","male","MITAZONO, SATOSHI",0,63,NA,0,92614,47.7,337186,58.58,NA,NA,NA
2021,"鹿児島","kagoshima",2,0,2,3,"自民","金子万寿夫","male","KANEKO, MASUO",3,74,NA,1,80469,41.44,337186,58.58,NA,NA,NA
2021,"鹿児島","kagoshima",2,0,3,3,"共産","松崎真琴","female","MATSUZAKI, MAKOTO",0,63,NA,0,21084,10.86,337186,58.58,NA,NA,NA
2021,"鹿児島","kagoshima",3,1,1,2,"立憲","野間健","male","NOMA, KEN",2,63,NA,2,104053,53.87,318530,61.39,NA,NA,NA
2021,"鹿児島","kagoshima",3,2,2,2,"自民","小里泰弘","male","OZATO, YASUHIRO",5,63,NA,1,89110,46.13,318530,61.39,1,"父＝小里貞利（衆議院議員）",NA
2021,"鹿児島","kagoshima",4,1,1,3,"自民","森山裕","male","MORIYAMA, HIROSHI",6,76,NA,1,127131,69.54,325670,57.16,NA,NA,NA
2021,"鹿児島","kagoshima",4,0,2,3,"社民","米永淳子","female","YONENAGA, ATSUKO",0,58,NA,0,49077,26.84,325670,57.16,NA,NA,NA
2021,"鹿児島","kagoshima",4,0,3,3,"Ｎ党","宮川直輝","male","MIYAGAWA, NAOKI",0,48,NA,0,6618,3.62,325670,57.16,NA,NA,NA
2021,"秋田","akita",1,1,1,2,"自民","冨樫博之","male","TOGASHI, HIROYUKI",3,66,NA,1,77960,51.86,261956,58.18,NA,NA,NA
2021,"秋田","akita",1,2,2,2,"立憲","寺田学","male","TERADA, MANABU",5,45,NA,1,72366,48.14,261956,58.18,NA,NA,NA
2021,"秋田","akita",2,1,1,2,"立憲","緑川貴士","male","MIDORIKAWA, TAKASHI",1,36,NA,1,81845,52.54,258567,61.23,NA,NA,NA
2021,"秋田","akita",2,2,2,2,"自民","金田勝年","male","KANEDA, KATSUTOSHI",4,72,NA,1,73945,47.46,258567,61.23,NA,NA,NA
2021,"秋田","akita",3,1,1,2,"自民","御法川信英","male","MINORIKAWA, NOBUHIDE",5,57,NA,1,134734,77.95,320409,55.89,1,"父＝御法川英文（衆議院議員）",NA
2021,"秋田","akita",3,0,2,2,"共産","杉山彰","male","SUGIYAMA, AKIRA",0,55,NA,0,38118,22.05,320409,55.89,NA,NA,NA
2021,"新潟","niigata",1,1,1,3,"立憲","西村智奈美","female","NISHIMURA, CHINAMI",5,54,NA,1,127365,52.57,434016,57.25,NA,NA,NA
2021,"新潟","niigata",1,2,2,3,"自民","塚田一郎","male","TSUKADA, ICHIRO",0,57,NA,0,96591,39.87,434016,57.25,NA,NA,NA
2021,"新潟","niigata",1,0,3,3,"維新","石崎徹","male","ISHIZAKI, TORU",3,37,NA,2,18333,7.57,434016,57.25,NA,NA,NA
2021,"新潟","niigata",2,1,1,3,"自民","細田健一","male","HOSODA, KENICHI",3,57,NA,1,105426,59.91,288107,62.66,NA,NA,NA
2021,"新潟","niigata",2,0,2,3,"国民","高倉栄","male","TAKAKURA, SAKAE",0,50,NA,0,37157,21.11,288107,62.66,NA,NA,NA
2021,"新潟","niigata",2,0,3,3,"共産","平あや子","female","TAIRA, AYAKO",0,41,NA,0,33399,18.98,288107,62.66,NA,NA,NA
2021,"新潟","niigata",3,1,1,2,"自民","斎藤洋明","male","SAITO, HIROAKI",3,44,NA,1,102564,53.61,298289,65.04,NA,NA,NA
2021,"新潟","niigata",3,0,2,2,"立憲","黒岩宇洋","male","KUROIWA, TAKAHIRO",3,55,NA,1,88744,46.39,298289,65.04,NA,NA,NA
2021,"新潟","niigata",4,1,1,2,"立憲","菊田真紀子","female","KIKUTA, MAKIKO",6,52,NA,1,97494,50.06,307471,64.17,NA,NA,NA
2021,"新潟","niigata",4,2,2,2,"自民","国定勇人","male","KUNISADA, ISATO",0,49,NA,0,97256,49.94,307471,64.17,NA,NA,NA
2021,"新潟","niigata",5,1,1,3,"無所","米山隆一","male","YONEYAMA, RYOICHI",0,54,NA,0,79447,44.96,275224,65.2,NA,NA,NA
2021,"新潟","niigata",5,2,2,3,"自民","泉田裕彦","male","IZUMIDA, HIROHIKO",1,59,NA,1,60837,34.43,275224,65.2,NA,NA,NA
2021,"新潟","niigata",5,0,3,3,"無所","森民夫","male","MORI, TAMIO",0,72,NA,0,36422,20.61,275224,65.2,NA,NA,NA
2021,"新潟","niigata",6,1,1,3,"立憲","梅谷守","male","UMETANI, MAMORU",0,47,NA,0,90679,49.57,272966,67.79,NA,NA,NA
2021,"新潟","niigata",6,2,2,3,"自民","高鳥修一","male","TAKATORI, SHUICHI",4,61,NA,1,90549,49.5,272966,67.79,1,"父＝高島修（衆議院議員）",NA
2021,"新潟","niigata",6,0,3,3,"無所","神鳥古賛","male","KANDORI, KOSAN",0,53,NA,0,1711,0.94,272966,67.79,NA,NA,NA
2021,"青森","aomori",1,1,1,3,"自民","江渡聡徳","male","ETO, AKINORI",7,66,NA,1,91011,52.41,342174,51.84,NA,NA,NA
2021,"青森","aomori",1,0,2,3,"立憲","升田世喜男","male","MASUTA, SEKIO",1,64,NA,2,64870,37.35,342174,51.84,NA,NA,NA
2021,"青森","aomori",1,0,3,3,"共産","斎藤美緒","female","SAITO, MIO",0,41,NA,0,17783,10.24,342174,51.84,NA,NA,NA
2021,"青森","aomori",2,1,1,3,"自民","神田潤一","male","KANDA, JUNICHI",0,51,NA,0,126137,61.53,389510,53.56,NA,NA,NA
2021,"青森","aomori",2,0,2,3,"立憲","高畑紀子","female","TAKAHATA, NORIKO",0,58,NA,0,65909,32.15,389510,53.56,NA,NA,NA
2021,"青森","aomori",2,0,3,3,"共産","田端深雪","female","TABATA, MIYUKI",0,64,NA,0,12966,6.32,389510,53.56,NA,NA,NA
2021,"青森","aomori",3,1,1,3,"自民","木村次郎","male","KIMURA, JIRO",1,53,NA,1,118230,64.95,347625,53.29,NA,NA,NA
2021,"青森","aomori",3,0,2,3,"立憲","山内崇","male","YAMAUCHI, TAKASHI",0,66,NA,0,63796,35.05,347625,53.29,NA,NA,NA
2021,"静岡","shizuoka",1,1,1,4,"自民","上川陽子","female","KAMIKAWA, YOKO",6,68,NA,1,101868,52.35,387132,50.99,NA,NA,NA
2021,"静岡","shizuoka",1,0,2,4,"立憲","遠藤行洋","male","ENDO, YUKIHIRO",0,59,NA,0,53974,27.74,387132,50.99,NA,NA,NA
2021,"静岡","shizuoka",1,0,3,4,"国民","高橋美穂","female","TAKAHASHI, MIHO",1,56,NA,2,21074,10.83,387132,50.99,NA,NA,NA
2021,"静岡","shizuoka",1,0,4,4,"維新","青山雅幸","male","AOYAMA, MASAYUKI",1,59,NA,1,17667,9.08,387132,50.99,NA,NA,NA
2021,"静岡","shizuoka",2,1,1,3,"自民","井林辰憲","male","IBAYASHI, TATSUNORI",3,45,NA,1,131082,61.11,388436,56.11,NA,NA,NA
2021,"静岡","shizuoka",2,0,2,3,"立憲","福村隆","male","FUKUMURA, TAKASHI",0,58,NA,0,71032,33.11,388436,56.11,NA,NA,NA
2021,"静岡","shizuoka",2,0,3,3,"共産","山口祐樹","male","YAMAGUCHI, YUKI",0,31,NA,0,12396,5.78,388436,56.11,NA,NA,NA
2021,"静岡","shizuoka",3,1,1,2,"立憲","小山展弘","male","KOYAMA, NOBUHIRO",2,45,NA,2,112464,52.74,371829,58.14,NA,NA,NA
2021,"静岡","shizuoka",3,2,2,2,"自民","宮沢博行","male","MIYAZAWA, HIROYUKI",3,46,NA,1,100775,47.26,371829,58.14,NA,NA,NA
2021,"静岡","shizuoka",4,1,1,3,"自民","深沢陽一","male","FUKAZAWA, YOICHI",1,45,NA,1,84154,53.3,320374,50.07,NA,NA,NA
2021,"静岡","shizuoka",4,2,2,3,"国民","田中健","male","TANAKA, KEN",0,44,NA,0,49305,31.23,320374,50.07,NA,NA,NA
2021,"静岡","shizuoka",4,0,3,3,"維新","中村憲一","male","NAKAMURA, KENICHI",0,47,NA,0,24441,15.48,320374,50.07,NA,NA,NA
2021,"静岡","shizuoka",5,1,1,4,"無所","細野豪志","male","HOSONO, GOSHI",7,50,NA,1,127580,51.81,458636,54.39,NA,NA,NA
2021,"静岡","shizuoka",5,2,2,4,"自民","吉川赳","male","YOSHIKAWA, TAKERU",2,39,NA,1,61337,24.91,458636,54.39,NA,NA,NA
2021,"静岡","shizuoka",5,0,3,4,"立憲","小野範和","male","ONO, NORIKAZU",0,48,NA,0,51965,21.1,458636,54.39,NA,NA,NA
2021,"静岡","shizuoka",5,0,4,4,"諸派","千田光","male","CHIDA, HIKARU",0,43,NA,0,5350,2.17,458636,54.39,NA,NA,NA
2021,"静岡","shizuoka",6,1,1,3,"自民","勝俣孝明","male","KATSUMATA, TAKAAKI",3,45,NA,1,104178,46.09,425131,53.77,NA,NA,NA
2021,"静岡","shizuoka",6,2,2,3,"立憲","渡辺周","male","WATANABE, SHU",8,59,NA,1,99758,44.14,425131,53.77,1,"父＝渡辺朗（衆議院議員）",NA
2021,"静岡","shizuoka",6,0,3,3,"維新","山下洸棋","male","YAMASHITA, KOKI",0,30,NA,0,22086,9.77,425131,53.77,NA,NA,NA
2021,"静岡","shizuoka",7,1,1,2,"自民","城内実","male","KIUCHI, MINORU",5,56,NA,1,130024,68.16,328735,58.72,NA,NA,NA
2021,"静岡","shizuoka",7,0,2,2,"立憲","日吉雄太","male","HIYOSHI, YUTA",1,53,NA,1,60726,31.84,328735,58.72,NA,NA,NA
2021,"静岡","shizuoka",8,1,1,2,"立憲","源馬謙太郎","male","GENMA, KENTARO",1,48,NA,1,114210,55.82,367189,56.47,NA,NA,NA
2021,"静岡","shizuoka",8,2,2,2,"自民","塩谷立","male","SHIONOYA, RYU",9,71,NA,1,90408,44.18,367189,56.47,1,"父＝塩谷一夫（衆議院議員）",NA
2021,"石川","ishikawa",1,1,1,4,"自民","小森卓郎","male","KOMORI, TAKUO",0,51,NA,0,88321,46.14,376122,52.2,NA,NA,NA
2021,"石川","ishikawa",1,0,2,4,"立憲","荒井淳志","male","ARAI, ATSUSHI",0,27,NA,0,48491,25.33,376122,52.2,NA,NA,NA
2021,"石川","ishikawa",1,0,3,4,"維新","小林誠","male","KOBAYASHI, MAKOTO",0,44,NA,0,45663,23.86,376122,52.2,NA,NA,NA
2021,"石川","ishikawa",1,0,4,4,"共産","亀田良典","male","KAMEDA, RYOSUKE",0,72,NA,0,8930,4.67,376122,52.2,NA,NA,NA
2021,"石川","ishikawa",2,1,1,3,"自民","佐々木紀","male","SASAKI, HAJIME",3,47,NA,1,137032,78.43,325273,56.13,NA,NA,NA
2021,"石川","ishikawa",2,0,2,3,"共産","坂本浩","male","SAKAMOTO, HIROSHI",0,57,NA,0,27049,15.48,325273,56.13,NA,NA,NA
2021,"石川","ishikawa",2,0,3,3,"無所","山本保彦","male","YAMAMOTO, YASUHIKO",0,68,NA,0,10632,6.09,325273,56.13,NA,NA,NA
2021,"石川","ishikawa",3,1,1,3,"自民","西田昭二","male","NISHIDA, SHOJI",1,52,NA,1,80692,50.74,243618,66.09,NA,NA,NA
2021,"石川","ishikawa",3,2,2,3,"立憲","近藤和也","male","KONDO, KAZUYA",2,47,NA,1,76747,48.26,243618,66.09,NA,NA,NA
2021,"石川","ishikawa",3,0,3,3,"無所","倉知昭一","male","KURACHI, SHOICHI",0,85,NA,0,1588,1,243618,66.09,NA,NA,NA
2021,"千葉","chiba",1,1,1,3,"立憲","田嶋要","male","TAJIMA, KANAME",6,60,NA,1,128556,56.27,430513,54.51,NA,NA,NA
2021,"千葉","chiba",1,2,2,3,"自民","門山宏哲","male","KADOYAMA, HIROAKI",3,57,NA,1,99895,43.73,430513,54.51,NA,NA,NA
2021,"千葉","chiba",2,1,1,4,"自民","小林鷹之","male","KOBAYASHI, TAKAYUKI",3,46,NA,1,153017,62.04,460509,54.65,NA,NA,NA
2021,"千葉","chiba",2,0,2,4,"立憲","黒田雄","male","KURODA, YU",1,62,NA,2,69583,28.21,460509,54.65,NA,NA,NA
2021,"千葉","chiba",2,0,3,4,"共産","寺尾賢","male","TERAO, KEN",0,45,NA,0,24052,9.75,460509,54.65,NA,NA,NA
2021,"千葉","chiba",3,1,1,3,"自民","松野博一","male","MATSUNO, HIROKAZU",7,59,NA,1,106500,61.87,336241,52.36,NA,NA,NA
2021,"千葉","chiba",3,0,2,3,"立憲","岡島一正","male","OKAJIMA, KAZUMASA",3,63,NA,1,65627,38.13,336241,52.36,1,"父＝岡島正之（衆院議員）",NA
2021,"千葉","chiba",4,1,1,3,"立憲","野田佳彦","male","NODA, YOSHIHIKO",8,64,NA,1,154412,64.55,463083,52.69,NA,NA,NA
2021,"千葉","chiba",4,0,2,3,"自民","木村哲也","male","KIMURA, TETSUYA",1,52,NA,1,84813,35.45,463083,52.69,NA,NA,NA
2021,"千葉","chiba",5,1,1,4,"自民","薗浦健太郎","male","SONOURA, KENTARO",4,49,NA,1,111985,46.97,450365,54.07,NA,NA,NA
2021,"千葉","chiba",5,0,2,4,"立憲","矢崎堅太郎","male","YAZAKI, KENTARO",0,54,NA,0,69887,29.31,450365,54.07,NA,NA,NA
2021,"千葉","chiba",5,0,3,4,"維新","椎木保","male","SHIKI, TAMOTSU",2,55,NA,2,32241,13.52,450365,54.07,NA,NA,NA
2021,"千葉","chiba",5,0,4,4,"国民","鴇田敦","male","TOKITA, ATSUSHI",0,55,NA,0,24307,10.19,450365,54.07,NA,NA,NA
2021,"千葉","chiba",6,1,1,4,"自民","渡辺博道","male","WATANABE, HIROMICHI",7,71,NA,1,80764,42.48,369609,52.99,NA,NA,NA
2021,"千葉","chiba",6,2,2,4,"維新","藤巻健太","male","FUJIMAKI, KENTA",0,38,NA,0,48829,25.68,369609,52.99,NA,NA,NA
2021,"千葉","chiba",6,0,3,4,"共産","浅野史子","female","ASANO, FUMIKO",0,51,NA,0,32444,17.07,369609,52.99,NA,NA,NA
2021,"千葉","chiba",6,0,4,4,"無所","生方幸夫","male","UBUKATA, YUKIO",6,74,NA,1,28083,14.77,369609,52.99,NA,NA,NA
2021,"千葉","chiba",7,1,1,4,"自民","斎藤健","male","SAITO, KEN",4,62,NA,1,127548,54.99,434040,54.54,NA,NA,NA
2021,"千葉","chiba",7,0,2,4,"立憲","竹内千春","female","TAKEUCHI, CHIHARU",0,53,NA,0,71048,30.63,434040,54.54,NA,NA,NA
2021,"千葉","chiba",7,0,3,4,"維新","内山晃","male","UCHIYAMA, AKIRA",3,67,NA,2,28594,12.33,434040,54.54,NA,NA,NA
2021,"千葉","chiba",7,0,4,4,"Ｎ党","渡辺晋宏","male","WATANABE, KUNIHIRO",0,36,NA,0,4749,2.05,434040,54.54,NA,NA,NA
2021,"千葉","chiba",8,1,1,3,"立憲","本庄知史","male","HONJO, SATOSHI",0,47,NA,0,135125,59.65,423866,56.16,NA,NA,NA
2021,"千葉","chiba",8,2,2,3,"自民","桜田義孝","male","SAKURADA, YOSHITAKA",7,71,NA,1,81556,36,423866,56.16,NA,NA,NA
2021,"千葉","chiba",8,0,3,3,"無所","宮岡進一郎","male","MIYAOKA, SHINICHIRO",0,80,NA,0,9845,4.35,423866,56.16,NA,NA,NA
2021,"千葉","chiba",9,1,1,2,"立憲","奥野総一郎","male","OKUNO, SOICHIRO",4,57,NA,1,107322,51.09,407331,53.01,NA,NA,NA
2021,"千葉","chiba",9,2,2,2,"自民","秋本真利","male","AKIMOTO, MASATOSHI",3,46,NA,1,102741,48.91,407331,53.01,NA,NA,NA
2021,"千葉","chiba",10,1,1,4,"自民","林幹雄","male","HAYASHI, MOTOO",9,74,NA,1,83822,47.29,341141,53.28,1,"父＝林大幹（衆議院議員）",NA
2021,"千葉","chiba",10,2,2,4,"立憲","谷田川元","male","YATAGAWA, HAJIME",2,58,NA,1,80971,45.68,341141,53.28,NA,NA,NA
2021,"千葉","chiba",10,0,3,4,"諸派","梓まり","female","AZUSA, MARI",0,50,NA,0,10272,5.8,341141,53.28,NA,NA,NA
2021,"千葉","chiba",10,0,4,4,"無所","今留尚人","male","IMADOME, NAOTO",0,56,NA,0,2173,1.23,341141,53.28,NA,NA,NA
2021,"千葉","chiba",11,1,1,3,"自民","森英介","male","MORI, EISUKE",10,73,NA,1,110538,64.44,351570,51.38,1,"父＝森美秀（衆議院議員）",NA
2021,"千葉","chiba",11,0,2,3,"共産","椎名史明","male","SHINA, FUMIAKI",0,64,NA,0,30557,17.81,351570,51.38,NA,NA,NA
2021,"千葉","chiba",11,2,3,3,"れい","多ケ谷亮","male","TAGAYA, RYO",0,52,NA,0,30432,17.74,351570,51.38,NA,NA,NA
2021,"千葉","chiba",12,1,1,3,"自民","浜田靖一","male","HAMADA, YASUKAZU",9,66,NA,1,123210,64.01,380864,52.2,1,"父＝浜田幸一（衆議院議員）",NA
2021,"千葉","chiba",12,0,2,3,"立憲","樋高剛","male","HIDAKA, TAKESHI",3,55,NA,2,56747,29.48,380864,52.2,NA,NA,NA
2021,"千葉","chiba",12,0,3,3,"共産","葛原茂","male","KUZUHARA, SHIGERU",0,70,NA,0,12530,6.51,380864,52.2,NA,NA,NA
2021,"千葉","chiba",13,1,1,3,"自民","松本尚","male","MATSUMOTO, HISASHI",0,59,NA,0,100227,45.07,416857,54.49,NA,NA,NA
2021,"千葉","chiba",13,0,2,3,"立憲","宮川伸","male","MIYAKAWA, SHIN",1,51,NA,1,79687,35.83,416857,54.49,NA,NA,NA
2021,"千葉","chiba",13,0,3,3,"維新","清水聖士","male","SHIMIZU, KIYOSHI",0,60,NA,0,42473,19.1,416857,54.49,NA,NA,NA
2021,"大阪","osaka",1,1,1,4,"維新","井上英孝","male","INOUE, HIDETAKA",3,50,NA,1,110120,49.4,427637,53.27,NA,NA,NA
2021,"大阪","osaka",1,0,2,4,"自民","大西宏幸","male","ONISHI, HIROYUKI",2,54,NA,1,67145,30.12,427637,53.27,NA,NA,NA
2021,"大阪","osaka",1,0,3,4,"立憲","村上賀厚","male","MURAKAMI, NORIATSU",0,62,NA,0,28477,12.77,427637,53.27,NA,NA,NA
2021,"大阪","osaka",1,0,4,4,"共産","竹内祥倫","male","TAKEUCHI, YOSHINORI",0,39,NA,0,17194,7.71,427637,53.27,NA,NA,NA
2021,"大阪","osaka",2,1,1,3,"維新","守島正","male","MORISHIMA, TADASHI",0,40,NA,0,120913,48.49,446933,56.98,NA,NA,NA
2021,"大阪","osaka",2,0,2,3,"自民","左藤章","male","SATO, AKIRA",5,70,NA,1,80937,32.46,446933,56.98,1,"義父＝左藤恵（衆院議員）",NA
2021,"大阪","osaka",2,0,3,3,"立憲","尾辻かな子","female","OTSUJI, KANAKO",1,46,NA,1,47487,19.05,446933,56.98,NA,NA,NA
2021,"大阪","osaka",3,1,1,4,"公明","佐藤茂樹","male","SATO, SHIGEKI",9,62,NA,1,79507,44.65,367518,53.87,NA,NA,NA
2021,"大阪","osaka",3,0,2,4,"立憲","萩原仁","male","HAGIWARA, HITOSHI",1,54,NA,2,41737,23.44,367518,53.87,NA,NA,NA
2021,"大阪","osaka",3,0,3,4,"共産","渡部結","female","WATANABE, YUI",0,40,NA,0,38170,21.44,367518,53.87,NA,NA,NA
2021,"大阪","osaka",3,0,4,4,"無所","中条栄太郎","male","CHUJO, EITARO",0,52,NA,0,18637,10.47,367518,53.87,NA,NA,NA
2021,"大阪","osaka",4,1,1,4,"維新","美延映夫","male","MINOBE, TERUO",1,60,NA,1,107585,46.15,408256,58.33,NA,NA,NA
2021,"大阪","osaka",4,0,2,4,"自民","中山泰秀","male","NAKAYAMA, YASUHIDE",5,51,NA,1,72835,31.24,408256,58.33,1,"父＝中山正輝（衆議院議員）",NA
